[Gene ID]	[Transcript ID]	[Gene Name or Symbol]	[Previous ID(s)]	
TGME49_218192	TGME49_218192-t26_1	N/A	Previous IDs: 1923.t000168, TGME49_018190, TgGLEAN_8498, TgGlmHMM_1323, TgTigrScan_1526, TgTwinScan_1496<br>	
TGME49_218195	TGME49_218195-t26_1	N/A	Previous IDs: 1923.t000167, TGME49_018195<br>	
TGME49_218200	TGME49_218200-t26_1	N/A	Previous IDs: 1923.t000166, 38.m01035, TGME49_018200, TgGLEAN_8498, TgGlmHMM_1323, TgTigrScan_1526, TgTwinScan_1497, mrna.TGME49_018200A, tigr:cds.TGME49_018200A<br>	
TGME49_218210	TGME49_218210-t26_1	N/A	Previous IDs: 1923.t000165, 38.m01097, TGME49_018210, TgGLEAN_8494, TgGlmHMM_1324, TgTigrScan_1527, TgTwinScan_1498, mrna.TGME49_018210A, tigr:cds.TGME49_018210A<br>	
TGME49_218215	TGME49_218215-t26_1	N/A	Previous IDs: 1923.t000164, TGME49_018215<br>	
TGME49_218220	TGME49_218220-t26_1	N/A	Previous IDs: 1923.t000163, 38.m00005, TGME49_018220, TgGLEAN_8492, TgGlmHMM_1326, TgTigrScan_1531, TgTwinScan_1499, mrna.TGME49_018220A, tigr:cds.TGME49_018220A<br>	
TGME49_218230	TGME49_218230-t26_1	N/A	Previous IDs: 1923.t000162, 38.m02377, TGME49_018230, TgGLEAN_8500, TgGLEAN_8501, TgGlmHMM_1327, TgTigrScan_1532, mrna.TGME49_018230A, tigr:cds.TGME49_018230A<br>	
TGME49_218240	TGME49_218240-t26_1	N/A	Previous IDs: 1923.t000161, 38.m01037, TGME49_018240, TgGLEAN_8502, TgGlmHMM_1328, TgTigrScan_1533, TgTwinScan_1500, mrna.TGME49_018240A, tigr:cds.TGME49_018240A<br>	
TGME49_218250	TGME49_218250-t26_1	N/A	Previous IDs: 1923.t000160, 38.m01043, TGME49_018250, TgGLEAN_8503, TgGLEAN_8504, TgGlmHMM_1328, TgTigrScan_1533, TgTwinScan_1501, TgTwinScan_1502, mrna.TGME49_018250A, tigr:cds.TGME49_018250A<br>	
TGME49_218260	TGME49_218260-t26_1	N/A	Previous IDs: 1923.t000159, 38.m00006, TGME49_018260, TgGLEAN_8491, TgGlmHMM_1329, TgTigrScan_1534, TgTwinScan_1503, mrna.TGME49_018260A, tigr:cds.TGME49_018260A<br>	
TGME49_218270	TGME49_218270-t26_1	N/A	Previous IDs: 1923.t000158, 38.m01040, TGME49_018270, TgGLEAN_8505, TgGlmHMM_1330, TgTigrScan_1535, TgTwinScan_1504, mrna.TGME49_018270A, tigr:cds.TGME49_018270A<br>	
TGME49_218280	TGME49_218280-t26_1	N/A	Previous IDs: 1923.t000157, 38.m01096, TGME49_018280, TgGLEAN_8490, TgGlmHMM_1331, TgTigrScan_1536, TgTwinScan_1505, mrna.TGME49_018280A, tigr:cds.TGME49_018280A<br>	
TGME49_218290	TGME49_218290-t26_1	N/A	Previous IDs: 1923.t000156, 38.m01041, TGME49_018290, TgGLEAN_8506, TgGlmHMM_1332, TgTigrScan_1537, TgTwinScan_1506, mrna.TGME49_018290A, tigr:cds.TGME49_018290A<br>	
TGME49_218300	TGME49_218300-t26_1	N/A	Previous IDs: 1923.t000155, 38.m01042, TGME49_018300, TgGLEAN_8507, TgGlmHMM_1332, TgTigrScan_1539, TgTwinScan_1507, mrna.TGME49_018300A, tigr:cds.TGME49_018300A<br>	
TGME49_218310	TGME49_218310-t26_1	MIC14	Previous IDs: 1923.t000154, 38.m00001, TGME49_018310, TgGLEAN_8488, TgGLEAN_8489, TgGlmHMM_1333, TgTigrScan_1540, TgTigrScan_1541, TgTigrScan_6194, TgTwinScan_1508, mrna.TGME49_018310A, tigr:cds.TGME49_018310A<br>	
TGME49_218340	TGME49_218340-t26_1	N/A	Previous IDs: 1923.t000152, 38.m02359, TGME49_018340, TgGLEAN_8485, TgGlmHMM_1333, TgTigrScan_6197, mrna.TGME49_018340A, tigr:cds.TGME49_018340A<br>	
TGME49_218350	TGME49_218350-t26_1	N/A	Previous IDs: 1923.t000919, 38.m02364, TGME49_018350, TgGLEAN_8509, TgTigrScan_6198, mrna.TGME49_018350A, tigr:cds.TGME49_018350A<br>	
TGME49_218358	TGME49_218358-t26_1	N/A	Previous IDs: 1923.t000151, TGME49_018360, TgGLEAN_8510, TgGLEAN_8511, TgGlmHMM_1334, TgTigrScan_6199, TgTigrScan_6200, TgTwinScan_1509, TgTwinScan_1510, mrna.TGME49_018360A, tigr:cds.TGME49_018360A<br>	
TGME49_218362	TGME49_218362-t26_1	N/A	Previous IDs: 1923.t000150, 38.m01044, TGME49_018360, TgGLEAN_8510, TgGLEAN_8511, TgGlmHMM_1334, TgTigrScan_6199, TgTigrScan_6200, TgTwinScan_1509, TgTwinScan_1510<br>	
TGME49_218370	TGME49_218370-t26_1	N/A	Previous IDs: 1923.t000149, 38.m01095, TGME49_018370, TgGLEAN_8484, TgTwinScan_1512, mrna.TGME49_018370A, tigr:cds.TGME49_018370A<br>	
TGME49_218380	TGME49_218380-t26_1	N/A	Previous IDs: TGME49_018380, TgGlmHMM_1334<br>	
TGME49_218390	TGME49_218390-t26_1	N/A	Previous IDs: 1923.t000148, TGME49_018390, TgGLEAN_8483, TgGlmHMM_1335, mrna.TGME49_018390A, tigr:cds.TGME49_018390A<br>	
TGME49_218400	TGME49_218400-t26_1	N/A	Previous IDs: 1923.t000147, 38.m01045, 38.m01046, TGME49_018400, TgGLEAN_8512, TgGlmHMM_1336, TgTigrScan_6203, TgTigrScan_6204, TgTwinScan_1513, mrna.TGME49_018400A, tigr:cds.TGME49_018400A<br>	
TGME49_218410	TGME49_218410-t26_1	RPP0	Previous IDs: 1923.t000146, 38.m00002, TGME49_018410, TgGLEAN_8482, TgGlmHMM_1337, TgTigrScan_6205, TgTwinScan_1516, mrna.TGME49_018410A, tigr:cds.TGME49_018410A<br>	
TGME49_218420	TGME49_218420-t26_1	N/A	Previous IDs: 1923.t000145, 38.m00009, TGME49_018420, TgGLEAN_8513, TgGlmHMM_1338, TgTigrScan_6206, TgTwinScan_1517, mrna.TGME49_018420A, tigr:cds.TGME49_018420A<br>	
TGME49_218430	TGME49_218430-t26_1	N/A	Previous IDs: TGME49_018430<br>	
TGME49_218440	TGME49_218440-t26_1	N/A	Previous IDs: TGME49_018440<br>	
TGME49_218450	TGME49_218450-t26_1	N/A	Previous IDs: 1923.t000144, 38.m01092, TGME49_018450, TgGLEAN_8481, TgGlmHMM_1339, TgTigrScan_6207, mrna.TGME49_018450A, tigr:cds.TGME49_018450A<br>	
TGME49_218460	TGME49_218460-t26_1	N/A	Previous IDs: 1923.t000143, 38.m02358, TGME49_018460, TgGLEAN_8481, TgGlmHMM_1339, TgTigrScan_6207, mrna.TGME49_018460A, tigr:cds.TGME49_018460A<br>	
TGME49_218470	TGME49_218470-t26_1	N/A	Previous IDs: 1923.t000142, 38.m01093, 38.m02376, TGME49_018470, TgGLEAN_8479, TgGLEAN_8480, TgGlmHMM_1340, TgTigrScan_6208, TgTigrScan_6209, TgTwinScan_1518, mrna.TGME49_018470A, tigr:cds.TGME49_018470A<br>	
TGME49_218480	TGME49_218480-t26_1	N/A	Previous IDs: TGME49_018480<br>	
TGME49_218490	TGME49_218490-t26_1	N/A	Previous IDs: 1923.t000141, 38.m01047, 38.m01048, TGME49_018490, TgGLEAN_8515, TgGLEAN_8516, TgGlmHMM_1341, TgTigrScan_6210, TgTigrScan_6211, TgTwinScan_1519, mrna.TGME49_018490A, tigr:cds.TGME49_018490A<br>	
TGME49_218500	TGME49_218500-t26_1	N/A	Previous IDs: 1923.t000140, 38.m01049, TGME49_018500, TgGLEAN_8517, TgGlmHMM_1341, TgTigrScan_6213, TgTwinScan_1520, mrna.TGME49_018500A, tigr:cds.TGME49_018500A<br>	
TGME49_218510	TGME49_218510-t26_1	N/A	Previous IDs: 1923.t000138, 38.m01090, TGME49_018510, TgGLEAN_8478, TgGlmHMM_1342, mrna.TGME49_018510A, tigr:cds.TGME49_018510A<br>	
TGME49_218520	TGME49_218520-t26_1	MIC6	Previous IDs: 1923.t000137, 38.m00003, TGME49_018520, TgGLEAN_8518, TgGlmHMM_1343, TgTigrScan_6214, TgTwinScan_1521, mrna.TGME49_018520A, tigr:cds.TGME49_018520A<br>	
TGME49_218530	TGME49_218530-t26_1	N/A	Previous IDs: 1923.t000136, 38.m01089, TGME49_018530, TgGLEAN_8477, TgGlmHMM_1344, TgTigrScan_6215, TgTwinScan_1522, mrna.TGME49_018530A, tigr:cds.TGME49_018530A<br>	
TGME49_218540	TGME49_218540-t26_1	N/A	Previous IDs: 1923.t000135, 38.m01050, TGME49_018540, TgGLEAN_8519, TgGlmHMM_1345, TgTigrScan_6216, TgTwinScan_1523, mrna.TGME49_018540A, tigr:cds.TGME49_018540A<br>	
TGME49_218550	TGME49_218550-t26_1	N/A	Previous IDs: 1923.t000134, 38.m01088, TGME49_018550, TgGLEAN_8476, TgGlmHMM_1346, TgTigrScan_6217, TgTwinScan_1524, mrna.TGME49_018550A, tigr:cds.TGME49_018550A<br>	
TGME49_218560	TGME49_218560-t26_1	ACC2	Previous IDs: 1923.t000133, 38.m02529, TGME49_018560, TgGLEAN_8520, TgGlmHMM_1347, TgTigrScan_6219, TgTigrScan_6220, TgTwinScan_1525, mrna.TGME49_018560A, tigr:cds.TGME49_018560A<br>	
TGME49_218570	TGME49_218570-t26_1	N/A	Previous IDs: 1923.t000132, 38.m01052, TGME49_018570, TgGLEAN_8521, TgGlmHMM_1347, TgTigrScan_1751, TgTwinScan_1526, mrna.TGME49_018570A, tigr:cds.TGME49_018570A<br>	
TGME49_218580	TGME49_218580-t26_1	N/A	Previous IDs: 1923.t000131, 38.m01087, TGME49_018580, TgGLEAN_8474, TgGlmHMM_1348, TgTigrScan_1752, TgTwinScan_1527, mrna.TGME49_018580A, tigr:cds.TGME49_018580A<br>	
TGME49_218590	TGME49_218590-t26_1	N/A	Previous IDs: 1923.t000130, 38.m01053, TGME49_018590, TgGLEAN_8522, TgGlmHMM_1349, TgTigrScan_1753, TgTwinScan_1528, mrna.TGME49_018590A, tigr:cds.TGME49_018590A<br>	
TGME49_218600	TGME49_218600-t26_1	N/A	Previous IDs: 1923.t000129, 38.m01033, TGME49_018600, TgGLEAN_8473, TgGlmHMM_1350, TgTigrScan_1755, TgTwinScan_1529, mrna.TGME49_018600A, tigr:cds.TGME49_018600A<br>	
TGME49_218610	TGME49_218610-t26_1	N/A	Previous IDs: 1923.t000128, 38.m01032, TGME49_018610, TgGLEAN_8523, TgGLEAN_8524, TgGlmHMM_1351, TgTigrScan_1756, TgTigrScan_1757, TgTwinScan_1530, TgTwinScan_1531, mrna.TGME49_018610A, tigr:cds.TGME49_018610A<br>	
TGME49_218720	TGME49_218720-t26_1	CDPK6	Previous IDs: 1923.t000127, 38.m00014, TGME49_018720, TgGLEAN_8472, TgGlmHMM_1352, TgTigrScan_1758, TgTwinScan_1532, mrna.TGME49_018720A, tigr:cds.TGME49_018720A<br>	
TGME49_218730	TGME49_218730-t26_1	N/A	Previous IDs: 1923.t000126, 38.m01086, TGME49_018730, TgGlmHMM_1352, TgTigrScan_1759, TgTwinScan_1533, mrna.TGME49_018730A, tigr:cds.TGME49_018730A<br>	
TGME49_218740	TGME49_218740-t26_1	N/A	Previous IDs: 1923.t000125, 38.m02365, TGME49_018740, TgGLEAN_8525, TgGlmHMM_1353, TgTigrScan_1760, TgTwinScan_1534, mrna.TGME49_018740A, tigr:cds.TGME49_018740A<br>	
TGME49_218750	TGME49_218750-t26_1	N/A	Previous IDs: 1923.t000124, 38.m02366, TGME49_018750, TgGLEAN_8526, TgGlmHMM_1353, TgTigrScan_1761, mrna.TGME49_018750A, tigr:cds.TGME49_018750A<br>	
TGME49_218760	TGME49_218760-t26_1	N/A	Previous IDs: 1923.t000123, 38.m01085, TGME49_018760, TgGLEAN_8471, TgGlmHMM_1354, TgTigrScan_1763, TgTwinScan_1537, mrna.TGME49_018760A, tigr:cds.TGME49_018760A<br>	
TGME49_218770	TGME49_218770-t26_1	N/A	Previous IDs: 1923.t000122, TGME49_018770, TgGLEAN_8527, TgGlmHMM_1355, TgTigrScan_1764, TgTwinScan_1538, mrna.TGME49_018770A, tigr:cds.TGME49_018770A<br>	
TGME49_218780	TGME49_218780-t26_1	N/A	Previous IDs: 1923.t000121, 38.m00011, TGME49_018780, TgGLEAN_8528, TgGlmHMM_1355, TgTigrScan_1764, TgTwinScan_1539, mrna.TGME49_018780A, tigr:cds.TGME49_018780A<br>	
TGME49_218790	TGME49_218790-t26_1	N/A	Previous IDs: 1923.t000120, 38.m01083, TGME49_018790, TgGLEAN_8470, TgGlmHMM_1356, TgTigrScan_1765, TgTwinScan_1540, TgTwinScan_1541, mrna.TGME49_018790A, tigr:cds.TGME49_018790A<br>	
TGME49_218800	TGME49_218800-t26_1	N/A	Previous IDs: 1923.t000119, 38.m01054, 38.m02367, TGME49_018800, TgGLEAN_8529, TgGlmHMM_1357, TgTigrScan_1766, TgTwinScan_1542, mrna.TGME49_018800A, tigr:cds.TGME49_018800A<br>	
TGME49_218810	TGME49_218810-t26_1	N/A	Previous IDs: 1923.t000118, 38.m00013, TGME49_018810, TgGLEAN_8469, TgGlmHMM_1358, TgTigrScan_1767, TgTwinScan_1543, mrna.TGME49_018810A, tigr:cds.TGME49_018810A<br>	
TGME49_218820	TGME49_218820-t26_1	N/A	Previous IDs: 1923.t000117, 38.m01082, TGME49_018820, TgGLEAN_8468, TgGlmHMM_1359, TgTigrScan_1767, TgTigrScan_1768, TgTwinScan_1544, mrna.TGME49_018820A, tigr:cds.TGME49_018820A<br>	
TGME49_218830	TGME49_218830-t26_1	N/A	Previous IDs: 1923.t000116, 38.m01055, TGME49_018830, TgGLEAN_8530, TgGlmHMM_1360, TgTigrScan_1769, TgTwinScan_1545, mrna.TGME49_018830A, tigr:cds.TGME49_018830A<br>	
TGME49_218840	TGME49_218840-t26_1	MSH1	Previous IDs: 1923.t000115, 38.m01081, TGME49_018840, TgGLEAN_8466, TgGLEAN_8467, TgGlmHMM_1361, TgTigrScan_1770, TgTigrScan_1771, TgTwinScan_1546, mrna.TGME49_018840A, tigr:cds.TGME49_018840A<br>	
TGME49_218850	TGME49_218850-t26_1	RPS9	Previous IDs: 1923.t000114, 38.m00004, TGME49_018850, TgGLEAN_8531, TgGlmHMM_1362, TgTigrScan_1772, mrna.TGME49_018850A, tigr:cds.TGME49_018850A<br>	
TGME49_218860	TGME49_218860-t26_1	N/A	Previous IDs: 1923.t000113, 38.m02355, TGME49_018860, TgGLEAN_8465, TgGlmHMM_1363, TgTigrScan_4034, mrna.TGME49_018860A, tigr:cds.TGME49_018860A<br>	
TGME49_218870	TGME49_218870-t26_1	N/A	Previous IDs: 1923.t000112, 38.m01080, TGME49_018870, TgGLEAN_8464, TgGlmHMM_1363, TgTigrScan_4035, TgTwinScan_1548, mrna.TGME49_018870A, tigr:cds.TGME49_018870A<br>	
TGME49_218880	TGME49_218880-t26_1	N/A	Previous IDs: 1923.t000111, 38.m01056, TGME49_018880, TgGLEAN_8532, TgGlmHMM_1364, TgTigrScan_4036, TgTwinScan_1549, mrna.TGME49_018880A, tigr:cds.TGME49_018880A<br>	
TGME49_218890	TGME49_218890-t26_1	N/A	Previous IDs: 1923.t000110, 38.m01079, TGME49_018890, TgGLEAN_8463, TgGlmHMM_1365, TgTigrScan_4037, TgTwinScan_1550, mrna.TGME49_018890A, tigr:cds.TGME49_018890A<br>	
TGME49_218900	TGME49_218900-t26_1	N/A	Previous IDs: 1923.t000109, 38.m02354, TGME49_018900, TgGLEAN_8462, TgGlmHMM_1365, TgTwinScan_1551, mrna.TGME49_018900A, tigr:cds.TGME49_018900A<br>	
TGME49_218910	TGME49_218910-t26_1	N/A	Previous IDs: 1923.t000108, 38.m01057, TGME49_018910, TgGLEAN_8534, TgGlmHMM_1366, TgTigrScan_4039, TgTwinScan_1552, mrna.TGME49_018910A, tigr:cds.TGME49_018910A<br>	
TGME49_218920	TGME49_218920-t26_1	N/A	Previous IDs: 1923.t000107, 38.m01078, TGME49_018920, TgGLEAN_8461, TgGlmHMM_1367, TgTigrScan_4040, TgTwinScan_1553, mrna.TGME49_018920A, tigr:cds.TGME49_018920A<br>	
TGME49_218930	TGME49_218930-t26_1	N/A	Previous IDs: 1923.t000106, 38.m01099, TGME49_018930, TgGLEAN_8535, TgGlmHMM_1368, TgTigrScan_4041, TgTwinScan_1554, mrna.TGME49_018930A, tigr:cds.TGME49_018930A<br>	
TGME49_218940	TGME49_218940-t26_1	N/A	Previous IDs: 1923.t000105, 38.m01895, TGME49_018940, TgGLEAN_8460, TgGlmHMM_1369, TgTigrScan_4042, TgTwinScan_1555, mrna.TGME49_018940A, tigr:cds.TGME49_018940A<br>	
TGME49_218950	TGME49_218950-t26_1	N/A	Previous IDs: 1923.t000104, 38.m01058, TGME49_018950, TgGLEAN_8536, TgGlmHMM_1370, TgTigrScan_4043, TgTwinScan_1556, mrna.TGME49_018950A, tigr:cds.TGME49_018950A<br>	
TGME49_218955	TGME49_218955-t26_1	N/A	Previous IDs: 1923.t000926, TGME49_018955<br>	
TGME49_218960	TGME49_218960-t26_1	AP2XII1	Previous IDs: 1923.t000103, 38.m01059, TGME49_018960, TgGLEAN_8537, TgGlmHMM_1370, TgTigrScan_4044, TgTwinScan_1557, TgTwinScan_1558, mrna.TGME49_018960A, tigr:cds.TGME49_018960A<br>	
TGME49_219070	TGME49_219070-t26_1	N/A	Previous IDs: 1923.t000102, 38.m01098, TGME49_019070, TgGLEAN_8539, TgGlmHMM_1370, TgTigrScan_4046, TgTwinScan_1559, mrna.TGME49_019070A, tigr:cds.TGME49_019070A<br>	
TGME49_219080	TGME49_219080-t26_1	N/A	Previous IDs: 1923.t000101, 38.m00012, TGME49_019080, TgGLEAN_8459, TgGlmHMM_1371, TgTigrScan_4047, TgTwinScan_1560, mrna.TGME49_019080A, tigr:cds.TGME49_019080A<br>	
TGME49_219090	TGME49_219090-t26_1	N/A	Previous IDs: 1923.t000100, 38.m02368, TGME49_019090, TgTigrScan_4048, mrna.TGME49_019090A, tigr:cds.TGME49_019090A<br>	
TGME49_219100	TGME49_219100-t26_1	N/A	Previous IDs: 1923.t000099, 38.m01060, TGME49_019100, TgGLEAN_8540, TgTigrScan_4048, mrna.TGME49_019100A, tigr:cds.TGME49_019100A<br>	
TGME49_219110	TGME49_219110-t26_1	N/A	Previous IDs: 1923.t000098, 38.m02369, TGME49_019110, mrna.TGME49_019110A, tigr:cds.TGME49_019110A<br>	
TGME49_219120	TGME49_219120-t26_1	N/A	Previous IDs: 1923.t000097, 38.m01893, TGME49_019120, TgGLEAN_8458, TgGlmHMM_1371, TgTigrScan_4049, mrna.TGME49_019120A, tigr:cds.TGME49_019120A<br>	
TGME49_219125	TGME49_219125-t26_1	N/A	Previous IDs: 1923.t000096, TGME49_019125<br>	
TGME49_219130	TGME49_219130-t26_1	N/A	Previous IDs: 1923.t000095, 38.m01100, TGME49_019130, TgGLEAN_8542, TgGlmHMM_1372, TgTigrScan_4050, TgTwinScan_1563, mrna.TGME49_019130A, tigr:cds.TGME49_019130A<br>	
TGME49_219140	TGME49_219140-t26_1	N/A	Previous IDs: 1923.t000094, 38.m01892, TGME49_019140, TgGLEAN_8457, TgGlmHMM_1373, TgTigrScan_4051, TgTwinScan_1564, mrna.TGME49_019140A, tigr:cds.TGME49_019140A<br>	
TGME49_219150	TGME49_219150-t26_1	N/A	Previous IDs: 1923.t000093, 38.m01101, TGME49_019150, TgGLEAN_8543, TgGlmHMM_1374, TgTigrScan_4052, TgTwinScan_1565, mrna.TGME49_019150A, tigr:cds.TGME49_019150A<br>	
TGME49_219160	TGME49_219160-t26_1	N/A	Previous IDs: 1923.t000092, 38.m01119, TGME49_019160, TgGLEAN_8456, mrna.TGME49_019160A, tigr:cds.TGME49_019160A<br>	
TGME49_219170	TGME49_219170-t26_1	N/A	Previous IDs: 1923.t000091, 38.m01901, TGME49_019170, TgGLEAN_8455, TgGlmHMM_1376, TgTigrScan_4053, TgTwinScan_1567, mrna.TGME49_019170A, tigr:cds.TGME49_019170A<br>	
TGME49_219175	TGME49_219175-t26_1	N/A	Previous IDs: 1923.t000090, TGME49_019175<br>	
TGME49_219180	TGME49_219180-t26_1	N/A	Previous IDs: 1923.t000089, 38.m02371, TGME49_019180, TgGLEAN_8544, TgGlmHMM_1377, TgTigrScan_4054, mrna.TGME49_019180A, tigr:cds.TGME49_019180A<br>	
TGME49_219190	TGME49_219190-t26_1	N/A	Previous IDs: 1923.t000088, 38.m00015, TGME49_019190, TgGLEAN_8545, TgGlmHMM_1377, TgTigrScan_4055, TgTwinScan_1568, mrna.TGME49_019190A, tigr:cds.TGME49_019190A<br>	
TGME49_219200	TGME49_219200-t26_1	N/A	Previous IDs: 1923.t000087, 38.m01116, TGME49_019200, TgGLEAN_8454, TgGlmHMM_1378, TgTigrScan_4056, TgTwinScan_1569, mrna.TGME49_019200A, tigr:cds.TGME49_019200A<br>	
TGME49_219210	TGME49_219210-t26_1	N/A	Previous IDs: 1923.t000086, TGME49_019210, TgGLEAN_8546, TgGlmHMM_1379, TgTigrScan_4057, TgTwinScan_1570, mrna.TGME49_019210A, tigr:cds.TGME49_019210A<br>	
TGME49_219218	TGME49_219218-t26_1	N/A	Previous IDs: 1923.t000084, 38.m01104, TGME49_019220, TgGlmHMM_1379, TgTigrScan_4058, mrna.TGME49_019220A, tigr:cds.TGME49_019220A<br>	
TGME49_219222	TGME49_219222-t26_1	N/A	Previous IDs: 1923.t000083, TGME49_019220, TgGlmHMM_1379, TgTigrScan_4058<br>	
TGME49_219230	TGME49_219230-t26_1	N/A	Previous IDs: 1923.t000082, 38.m01103, TGME49_019230, TgGLEAN_8548, TgGlmHMM_1379, TgTigrScan_4059, TgTigrScan_4060, TgTwinScan_1572, mrna.TGME49_019230A, tigr:cds.TGME49_019230A<br>	
TGME49_219240	TGME49_219240-t26_1	N/A	Previous IDs: 1923.t000081, 38.m01105, TGME49_019240, TgGLEAN_8549, TgGlmHMM_1380, TgTigrScan_4060, TgTwinScan_1573, mrna.TGME49_019240A, tigr:cds.TGME49_019240A<br>	
TGME49_219250	TGME49_219250-t26_1	N/A	Previous IDs: 1923.t000080, 38.m01106, TGME49_019250, TgGLEAN_8550, TgGlmHMM_1380, TgTigrScan_4061, TgTwinScan_1574, mrna.TGME49_019250A, tigr:cds.TGME49_019250A<br>	
TGME49_219260	TGME49_219260-t26_1	N/A	Previous IDs: 1923.t000079, 38.m01115, TGME49_019260, TgGLEAN_8452, TgGLEAN_8453, TgGlmHMM_1381, TgTigrScan_4062, TgTigrScan_4063, TgTwinScan_1575, mrna.TGME49_019260A, tigr:cds.TGME49_019260A<br>	
TGME49_219270	TGME49_219270-t26_1	N/A	Previous IDs: 1923.t000078, 38.m01114, TGME49_019270, TgGLEAN_8451, TgGlmHMM_1382, TgTigrScan_4064, TgTwinScan_1576, mrna.TGME49_019270A, tigr:cds.TGME49_019270A<br>	
TGME49_219280	TGME49_219280-t26_1	ALP1	Previous IDs: 1923.t000077, 38.m00016, TGME49_019280, TgGLEAN_8551, TgGlmHMM_1383, TgTigrScan_4065, TgTwinScan_1577, mrna.TGME49_019280A, tigr:cds.TGME49_019280A<br>	
TGME49_219290	TGME49_219290-t26_1	N/A	Previous IDs: 1923.t000076, 38.m00008, TGME49_019290, TgGLEAN_8552, TgGlmHMM_1383, TgTigrScan_4065, TgTwinScan_1578, mrna.TGME49_019290A, tigr:cds.TGME49_019290A<br>	
TGME49_219300	TGME49_219300-t26_1	N/A	Previous IDs: 1923.t000075, 38.m01900, TGME49_019300, TgGLEAN_8450, TgGlmHMM_1384, TgTigrScan_5938, TgTwinScan_1579, mrna.TGME49_019300A, tigr:cds.TGME49_019300A<br>	
TGME49_219310	TGME49_219310-t26_1	N/A	Previous IDs: 1923.t000074, 38.m01113, TGME49_019310, TgGLEAN_8449, TgGlmHMM_1385, TgTigrScan_5938, TgTwinScan_1580, mrna.TGME49_019310A, tigr:cds.TGME49_019310A<br>	
TGME49_219320	TGME49_219320-t26_1	GAP50	Previous IDs: 1923.t000073, 38.m01061, TGME49_019320, TgGLEAN_8553, TgGlmHMM_1386, TgTigrScan_5939, TgTwinScan_1581, mrna.TGME49_019320A, tigr:cds.TGME49_019320A<br>	
TGME49_219348	TGME49_219348-t26_1	SRS55M	Previous IDs: 1911.t000672, TGME49_109350, TgGLEAN_7279, TgGlmHMM_2037, TgTigrScan_4106, TgTwinScan_4531, mrna.TGME49_109350A, tigr:cds.TGME49_109350A<br>	
TGME49_219370	TGME49_219370-t26_1	N/A	Previous IDs: 1923.t000072, TGME49_019370<br>	
TGME49_219430	TGME49_219430-t26_1	N/A	Previous IDs: 1923.t000071, 38.m01112, TGME49_019430, TgGLEAN_8448, TgGlmHMM_1387, TgTigrScan_5941, TgTwinScan_1582, mrna.TGME49_019430A, tigr:cds.TGME49_019430A<br>	
TGME49_219440	TGME49_219440-t26_1	N/A	Previous IDs: 1923.t000070, 38.m01062, TGME49_019440, TgGLEAN_8555, TgGlmHMM_1388, TgTigrScan_5942, TgTwinScan_1583, mrna.TGME49_019440A, tigr:cds.TGME49_019440A<br>	
TGME49_219450	TGME49_219450-t26_1	N/A	Previous IDs: 1923.t000069, 38.m01111, TGME49_019450, TgGLEAN_8446, TgGLEAN_8447, TgGlmHMM_1389, TgTigrScan_5943, TgTwinScan_1584, mrna.TGME49_019450A, tigr:cds.TGME49_019450A<br>	
TGME49_219460	TGME49_219460-t26_1	N/A	Previous IDs: 1923.t000068, 38.m01110, TGME49_019460, TgGLEAN_8445, TgGlmHMM_1389, TgTigrScan_5944, TgTwinScan_1585, mrna.TGME49_019460A, tigr:cds.TGME49_019460A<br>	
TGME49_219470	TGME49_219470-t26_1	N/A	Previous IDs: 1923.t000918, 38.m02353, TGME49_019470, TgGlmHMM_1389, TgTigrScan_5944, mrna.TGME49_019470A, tigr:cds.TGME49_019470A<br>	
TGME49_219485	TGME49_219485-t26_1	N/A	Previous IDs: 1923.t000067, 38.m01063, TGME49_019480, TGME49_019490, TgGLEAN_8556, TgGlmHMM_1390, TgTigrScan_5946, TgTigrScan_5947, TgTwinScan_1586, mrna.TGME49_019480A, mrna.TGME49_019490A, tigr:cds.TGME49_019480A, tigr:cds.TGME49_019490A<br>	
TGME49_219500	TGME49_219500-t26_1	N/A	Previous IDs: 1923.t000066, TGME49_019500, TgGLEAN_8444, TgGlmHMM_1391, TgTigrScan_5948, TgTwinScan_1587, mrna.TGME49_019500A, tigr:cds.TGME49_019500A<br>	
TGME49_219510	TGME49_219510-t26_1	N/A	Previous IDs: 1923.t000065, 38.m01064, TGME49_019510, TgGLEAN_8556, TgGlmHMM_1392, TgTigrScan_5949, TgTwinScan_1588, mrna.TGME49_019510A, tigr:cds.TGME49_019510A<br>	
TGME49_219520	TGME49_219520-t26_1	PRMT1	Previous IDs: 1923.t000064, 38.m00018, TGME49_019520, TgGLEAN_8557, TgGlmHMM_1392, TgTigrScan_5949, TgTwinScan_1589, mrna.TGME49_019520A, tigr:cds.TGME49_019520A<br>	
TGME49_219530	TGME49_219530-t26_1	N/A	Previous IDs: 1923.t000063, 38.m02373, TGME49_019530, TgGLEAN_8558, TgGlmHMM_1392, TgTigrScan_5949, TgTwinScan_1590, mrna.TGME49_019530A, tigr:cds.TGME49_019530A<br>	
TGME49_219540	TGME49_219540-t26_1	N/A	Previous IDs: 1923.t000061, 38.m01067, TGME49_019540, TgGLEAN_8559, TgGlmHMM_1392, TgTigrScan_5949, TgTwinScan_1591, mrna.TGME49_019540A, tigr:cds.TGME49_019540A<br>	
